,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,Mean over
7,30.458624,39.655598,40.159325,40.790333,41.741173,41.319473,41.173767,41.19637,39.43978,39.24408,37.41372,36.124542,35.4317,34.620655,34.201946,33.996765,34.033607,33.77863,35.139786,34.44069,34.46667,35.80502,35.902184,37.941563,38.965675,39.944958,40.151283,39.28595,35.183865,Text tokens
8,23.534065,33.795456,33.792316,34.28243,35.25983,34.75692,34.487484,34.474518,32.494457,32.259605,31.13998,30.029032,29.229225,28.607794,28.192278,27.628632,27.034828,26.832691,27.538662,26.999918,26.731474,27.806166,28.176807,29.59846,30.687767,31.710138,31.984219,31.56745,29.334593,Text tokens
9,22.473076,34.238003,35.315487,37.385674,38.832115,38.63605,38.37282,38.112637,36.195835,36.00868,33.854893,32.499138,31.654114,31.07804,30.296429,29.73734,29.321146,29.230917,30.359037,29.75029,29.500784,31.416838,31.150564,33.481228,35.159122,36.69347,36.72583,34.840492,32.14752,Text tokens
0,23.614647,33.677544,32.378147,33.410664,34.989914,34.83828,34.784958,35.085808,33.321526,33.120472,32.038864,31.022865,30.270233,29.616781,29.2853,28.62139,27.986198,27.8648,28.424513,27.933842,27.513046,28.402105,28.717257,30.019829,31.020786,32.239647,32.970795,33.05536,31.22797,Text only tokens
1,22.49938,32.98718,33.3113,35.456585,37.231174,37.40602,37.21694,37.58734,36.15609,36.16507,34.482876,33.37951,32.897354,32.707615,32.380447,32.10065,32.266216,32.6539,34.00197,33.600643,32.99776,33.90107,33.481674,35.090233,36.6995,38.05821,37.922695,36.37008,34.571136,Text only tokens
2,21.235971,31.132528,31.603256,33.70571,35.320915,35.517075,35.44817,35.731995,34.284184,34.086525,32.58794,31.75061,31.364202,31.208984,30.902246,30.470158,30.593414,30.947752,32.27976,31.925556,31.404102,32.127636,31.643187,33.090458,34.295074,35.573486,35.124786,33.21624,31.477917,Text only tokens
3,23.518778,32.93656,31.408962,32.64276,34.325546,34.144886,34.03084,34.342266,32.650585,32.40225,31.399925,30.489773,29.79094,29.215218,28.901525,28.354925,27.736475,27.648315,28.166985,27.72071,27.289854,28.288116,28.741428,30.142984,31.217745,32.36343,33.117725,33.023018,31.209826,Text only tokens
4,29.801273,38.40059,37.21773,38.386295,39.717148,39.511383,39.40245,39.532413,37.534378,37.155514,35.496155,34.31379,33.73802,33.17783,32.615845,32.10876,31.760921,31.604418,32.559925,31.830963,31.230616,32.352917,32.691513,34.680935,35.27501,36.744396,37.95402,38.243626,35.098877,Text only tokens
5,30.458624,39.25318,38.549015,39.883568,41.12675,40.81223,40.651356,41.162743,39.56451,39.33219,37.779804,36.78202,36.096535,35.38932,35.202286,34.74676,34.85258,34.81153,36.16188,35.476772,35.120697,36.218285,36.473476,38.346077,39.232254,40.04349,40.266148,39.876816,36.826733,Text only tokens
6,30.458624,39.25318,38.549015,39.883568,41.12675,40.81223,40.651356,41.162743,39.56451,39.33219,37.779804,36.78202,36.096535,35.38932,35.202286,34.74676,34.85258,34.81153,36.16188,35.476772,35.120697,36.218285,36.473476,38.346077,39.232254,40.04349,40.266148,39.876816,36.826733,Text only tokens
7,30.458624,39.25318,38.549015,39.883568,41.12675,40.81223,40.651356,41.162743,39.56451,39.33219,37.779804,36.78202,36.096535,35.38932,35.202286,34.74676,34.85258,34.81153,36.16188,35.476772,35.120697,36.218285,36.473476,38.346077,39.232254,40.04349,40.266148,39.876816,36.826733,Text only tokens
8,23.534065,32.970535,31.532225,32.667675,34.311546,34.178772,34.052124,34.422817,32.68882,32.49457,31.472078,30.50297,29.763771,29.105637,28.776382,28.20159,27.586084,27.53513,28.060884,27.477228,27.112114,28.042845,28.449574,29.814306,30.819908,31.98573,32.778446,32.781258,31.342922,Text only tokens
9,22.473076,33.68256,33.457672,35.77733,37.569733,37.64088,37.502422,37.88682,36.340687,36.42871,34.5009,33.56863,32.95519,32.560184,31.91773,31.572998,31.49066,31.720573,32.82361,32.264477,31.735119,32.87063,32.275738,34.142124,35.72939,37.35962,37.470886,36.109604,34.482533,Text only tokens
