,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,Mean over
8,61.76564,76.15577,75.29232,76.196526,78.0063,77.78166,76.49818,75.72139,71.98164,70.95628,61.98155,60.20305,60.729588,59.55642,57.938328,57.50187,57.878654,58.473797,59.554035,59.021027,58.06896,60.62919,60.313065,62.716415,61.072136,60.91918,62.75794,61.51261,54.536655,Text tokens
9,61.481083,74.09845,72.930984,72.491875,74.38548,73.24311,71.930725,72.18061,69.809456,69.197365,61.701324,60.504944,60.584625,60.114754,58.835148,58.22936,58.47658,59.764523,61.298775,60.53389,60.090824,62.80293,62.477657,64.28402,64.17162,63.710804,66.02046,65.30328,53.298603,Text tokens
0,55.97137,75.56446,72.98745,75.43618,77.2357,74.94838,73.77065,74.583855,71.21335,70.08759,61.025707,59.75198,60.237827,60.357807,59.006336,58.5266,58.876766,59.424114,60.907772,59.93018,59.229145,61.380028,60.844772,62.549465,59.619354,59.639713,62.77167,62.92739,57.893066,Text only tokens
1,83.35893,101.56741,94.554794,97.72232,102.681244,101.654526,99.57177,100.583435,97.157555,97.209366,85.758545,84.33072,85.48618,85.2964,83.68734,83.057,83.71944,84.94627,86.95827,85.298386,84.43824,87.01476,86.86581,89.20306,86.522156,86.33926,88.45372,86.648125,73.90198,Text only tokens
2,81.928825,97.35767,93.95062,95.81995,96.43048,95.932236,92.55238,92.98123,90.9521,90.28744,77.62708,76.12796,76.81095,76.35452,75.82498,75.149605,75.73453,77.11254,78.46947,77.26779,76.56956,79.03058,79.07235,81.70555,78.001915,77.89844,81.36284,81.142075,76.73276,Text only tokens
3,56.939556,80.688225,78.54414,81.66835,84.79665,84.029236,81.743546,82.73768,80.062355,80.1209,73.10605,70.96989,71.296425,70.54467,68.30646,67.82775,68.31098,69.61018,72.01075,71.10006,69.777145,71.74188,71.12457,72.86327,72.37948,73.04744,74.97284,70.18696,56.036106,Text only tokens
4,64.45427,82.421684,80.12286,80.4424,82.48196,81.73829,80.37743,81.626465,80.24869,81.06624,72.15295,70.37248,71.05783,70.60828,69.58393,70.25071,71.722176,74.08209,76.225784,75.09477,74.43889,75.851776,75.48325,76.559265,76.53386,75.67667,77.78125,77.86675,68.69581,Text only tokens
5,51.42363,60.72785,55.815693,57.366276,59.519314,59.22661,58.424385,58.521133,56.86315,55.750366,50.143856,49.26829,50.08346,49.110165,48.426334,48.211006,48.61306,49.22724,50.148758,49.220226,48.711636,50.601135,50.18178,51.565357,51.559937,50.56907,52.443848,51.856266,46.02423,Text only tokens
6,63.091534,77.2089,70.63865,73.39015,76.70002,76.044624,73.91865,74.34354,73.45555,72.82166,63.850334,62.25554,63.285328,62.39849,62.335953,62.279675,63.023697,64.4185,65.72223,64.97631,64.20225,66.16742,66.57674,68.41253,66.274155,65.81577,68.75227,68.285194,60.769096,Text only tokens
7,70.66967,86.95918,86.58845,88.24701,90.93267,88.38678,85.93162,86.26452,83.17018,82.81584,72.47483,70.88274,71.787254,71.00102,69.55272,68.93025,69.39837,70.560646,71.664604,70.54269,69.681984,72.288864,71.83855,74.0358,71.71605,71.00733,72.73789,72.702484,63.2554,Text only tokens
