,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,Mean over
0,30.807693,36.73071,1.179554,1.3547106,1.6858572,2.0921094,2.759452,3.7552223,4.8818913,6.0008636,7.173268,9.130567,11.710051,13.697188,16.663609,17.839823,20.708714,24.689697,28.99616,32.390427,34.848793,36.167217,36.85115,37.749752,38.59157,39.0529,39.413044,39.445457,40.192932,40.867645,40.282368,39.081226,30.85684,Text tokens
1,30.384418,36.110607,1.2215042,1.4451128,1.9030473,2.4652357,3.4115043,4.7216344,6.1712513,7.558438,9.092646,11.394298,14.616881,16.82671,19.908018,20.89415,23.774647,27.118128,30.505087,33.32057,34.940083,35.551567,36.2124,36.857986,37.527523,38.02658,38.506706,38.58233,39.237484,39.606583,39.683308,38.426224,29.907242,Text tokens
2,30.34874,35.860504,1.2163616,1.433902,1.8905189,2.4728754,3.3926122,4.686438,6.2036877,7.612605,9.133808,11.436653,14.806713,17.110905,20.12729,21.066341,23.99004,27.487633,30.941473,33.744953,35.332058,35.992836,36.80699,37.577305,38.261066,38.919334,39.441677,39.814617,40.33735,40.944054,40.89777,39.9469,30.227365,Text tokens
3,29.549314,35.328075,1.18337,1.3654681,1.7342005,2.182665,2.9153342,3.956945,5.1555157,6.3178897,7.548734,9.445183,12.305021,14.251135,16.96353,18.013172,20.743101,24.424356,28.218243,31.432785,33.670643,34.57917,35.45376,36.245316,36.931263,37.65417,38.36644,38.689236,39.498795,40.077183,40.03813,39.03909,30.162518,Text tokens
4,30.325632,36.22659,1.214295,1.44006,1.8796399,2.423233,3.34144,4.6461115,6.093971,7.4550514,8.949515,11.198857,14.34927,16.599264,19.591667,20.511963,23.311203,26.91297,30.520071,33.453884,35.33907,36.056454,36.924484,37.728363,38.464035,39.018772,39.53924,39.873127,40.72741,41.15016,41.078854,39.8015,31.05623,Text tokens
5,29.55508,35.574413,1.1656045,1.3255674,1.6559433,2.0661383,2.730364,3.6819472,4.7653627,5.833844,7.0280843,8.87068,11.646243,13.530586,16.338749,17.592476,20.300043,23.799608,27.706766,30.721539,32.964367,34.05596,34.817917,35.61238,36.501507,37.026817,37.77606,38.294533,39.062077,39.701847,39.74472,38.80732,30.071999,Text tokens
6,29.530952,35.536587,1.1747518,1.3464313,1.7096094,2.1658468,2.8807373,3.9048634,5.0389495,6.1403956,7.3847327,9.302614,12.173531,14.220364,17.127573,18.191036,20.818167,24.424225,28.257849,31.307453,33.524467,34.560146,35.440353,36.29656,37.10462,37.838028,38.404938,38.762306,39.52926,39.911427,39.857624,38.797512,30.242792,Text tokens
7,30.678774,36.47443,1.1875101,1.3753448,1.7593979,2.2430842,3.018506,4.148962,5.438657,6.6262126,7.9543676,9.987467,13.0375,15.167031,18.14549,19.324677,22.342897,26.059042,29.950903,32.96015,34.77345,35.8355,36.821434,37.630768,38.20834,39.026154,39.763546,40.166122,40.830933,41.023876,41.097973,40.16666,31.218065,Text tokens
8,31.502369,37.212578,1.2011132,1.3949131,1.7738047,2.2518365,3.022692,4.138882,5.450452,6.6575217,8.049382,10.24667,13.147338,15.137816,18.282507,19.357542,22.342781,26.220047,30.119995,33.2568,35.592144,36.50555,37.06102,37.980263,38.94801,39.353786,39.881466,40.253017,41.031742,41.86349,41.19509,39.815063,31.00026,Text tokens
9,29.535149,35.24506,1.1763792,1.3465825,1.6936944,2.1114392,2.8025289,3.7981231,4.9419556,6.0957546,7.330719,9.215449,12.12672,14.105019,16.903503,18.04364,20.731106,24.336586,28.288265,31.461073,33.70174,34.631104,35.548298,36.444004,37.17614,37.803192,38.574017,38.989147,39.782413,40.24631,40.08711,38.97385,29.654621,Text tokens
