,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,Mean over
2,23.876823,23.79385,33.28925,43.088272,46.181072,46.81841,46.917557,47.099068,47.294693,47.09299,47.625843,46.528076,45.221573,45.198742,44.56216,44.540775,45.739487,45.519974,46.24903,45.576138,45.144375,45.28022,45.59932,44.81308,45.015945,44.620544,45.657978,44.772152,45.41351,45.01741,44.98402,44.020737,26.494635,Text tokens
3,25.695358,23.966383,35.17499,44.350025,46.28974,46.44782,45.844135,46.18913,46.387814,46.012253,45.78053,44.518616,43.08284,42.711926,42.066177,41.036095,42.34704,41.96435,42.8346,42.02049,41.88891,41.789547,42.085846,41.017963,41.42169,40.859417,41.727966,41.010353,41.564434,41.487656,41.69488,41.76642,28.514332,Text tokens
4,33.340904,29.472403,41.24004,50.4365,52.54416,52.51672,51.915462,52.343853,52.312714,51.857197,52.017418,51.23286,49.41905,49.427097,49.095425,48.528095,49.791832,49.590855,50.209484,49.647163,49.760536,49.51286,49.84443,48.641083,49.25192,48.876183,49.748722,48.937122,49.54455,49.290367,49.45097,48.97224,32.047386,Text tokens
5,31.347637,28.042099,38.01032,48.098682,50.83312,51.672707,51.16365,52.52392,52.213722,51.96041,52.122135,51.066265,49.18294,49.294865,49.27825,49.056534,50.242775,49.745045,50.333477,49.342384,48.924976,48.70147,48.267803,47.038105,47.52168,46.509167,47.05041,45.980656,46.591373,46.182228,46.31141,45.584892,27.60118,Text tokens
6,31.347637,28.569921,38.782246,48.37213,51.130238,52.12688,51.445618,52.774418,52.293457,52.023617,52.217697,51.176373,49.236916,49.256653,49.249886,48.957592,50.44945,50.222237,50.87101,49.94298,49.619957,49.554214,49.581005,48.50353,48.85621,48.173885,48.663666,47.893345,48.20649,47.81079,47.681072,46.74652,28.445147,Text tokens
7,31.347637,28.223763,38.084057,48.38381,50.95813,51.67689,51.26353,52.6858,52.394127,52.080593,52.170918,51.0431,49.11892,48.964108,48.869717,48.544132,49.67071,49.357536,50.015644,49.33213,49.036877,48.95668,48.538654,47.46806,47.818382,46.97362,47.397865,46.459423,46.975685,46.47181,46.4196,45.619473,27.454178,Text tokens
8,24.914513,22.90095,33.253742,42.601765,45.008907,45.23272,44.664948,44.95177,45.210907,44.95071,44.74968,43.491856,42.10797,41.902203,41.14785,40.241302,41.143604,40.819393,41.571194,40.860226,40.554867,40.496914,40.783104,39.777077,40.120167,39.474403,40.418167,39.6687,40.233166,40.206745,40.797966,40.903084,28.541872,Text tokens
9,25.428677,24.574621,34.407146,44.567753,47.861694,48.921513,48.83649,49.026226,49.191505,49.270435,49.29892,47.50746,45.554844,45.894737,45.32089,45.391254,46.486336,46.16063,47.009716,46.553593,46.180027,46.089203,46.437996,45.621403,45.96634,45.440617,46.61273,45.73881,46.4116,46.07102,46.34607,45.70791,28.273392,Text tokens
0,25.897978,11.583769,1.3385837,1.4800287,1.5517154,1.6899018,1.7555089,1.8403897,1.9300593,2.043699,2.1794326,2.3399577,2.5121896,2.6753006,2.87926,3.1363854,3.6790154,4.182992,4.6713247,5.304302,5.888305,6.36412,6.838791,7.444115,7.7934427,8.269836,8.682978,9.186325,9.792344,10.445469,11.113123,12.553859,13.313366,Text only tokens
1,24.607391,10.810135,1.346366,1.481762,1.6044099,1.7010193,1.7872322,1.8766724,1.9712136,2.089295,2.2374825,2.4158869,2.5997045,2.775645,2.9549332,3.1910012,3.6777864,4.089385,4.469474,4.9965186,5.4369283,5.8567324,6.2625875,6.820397,7.1466074,7.659649,8.048819,8.48782,9.026104,9.641805,10.145906,12.04021,12.622209,Text only tokens
2,23.876823,10.626618,1.2135825,1.3470547,1.4406309,1.5179965,1.5825145,1.6490518,1.7265389,1.8245194,1.9475752,2.0928922,2.2490187,2.3947449,2.5446208,2.737193,3.1571462,3.5654,3.9450414,4.4605136,4.900995,5.2799296,5.6402197,6.15113,6.462599,6.9530425,7.334849,7.8320527,8.401785,9.079528,9.689579,12.043357,13.099338,Text only tokens
3,25.695358,11.796666,1.4989357,1.5660574,1.641039,1.7153131,1.7850083,1.8805681,1.9789733,2.0959375,2.2456052,2.4147305,2.5822606,2.759797,2.9393463,3.1723828,3.7090418,4.209473,4.6907783,5.301892,5.885974,6.3346696,6.7994385,7.3974886,7.748791,8.234347,8.646755,9.142922,9.751137,10.394919,11.047862,12.505815,13.370157,Text only tokens
4,33.340904,12.825708,1.2203044,1.306529,1.4145933,1.4836658,1.5576739,1.6315124,1.7218975,1.8449438,1.9940779,2.1718457,2.367243,2.5469477,2.723208,2.9646037,3.5323188,4.0744877,4.53937,5.1954494,5.752271,6.218879,6.6695504,7.312858,7.7153854,8.310501,8.753479,9.338932,9.985425,10.734826,11.378379,14.188148,13.805699,Text only tokens
5,31.347637,12.601864,1.5442207,1.6298139,1.7926131,1.8880993,1.9975387,2.0944574,2.1956296,2.3295753,2.5019329,2.7216198,2.92965,3.1368134,3.3457954,3.6319292,4.2723284,4.76289,5.2100396,5.848388,6.3707156,6.9119916,7.425038,8.156419,8.556187,9.122835,9.632517,10.271752,11.007205,11.648735,12.146355,14.336612,14.070769,Text only tokens
6,31.347637,12.601864,1.5442207,1.6298139,1.7926131,1.8880993,1.9975387,2.0944574,2.1956296,2.3295753,2.5019329,2.7216198,2.92965,3.1368134,3.3457954,3.6319292,4.2723284,4.76289,5.2100396,5.848388,6.3707156,6.9119916,7.425038,8.156419,8.556187,9.122835,9.632517,10.271752,11.007205,11.648735,12.146355,14.336612,14.070769,Text only tokens
7,31.347637,12.601864,1.5442207,1.6298139,1.7926131,1.8880993,1.9975387,2.0944574,2.1956296,2.3295753,2.5019329,2.7216198,2.92965,3.1368134,3.3457954,3.6319292,4.2723284,4.76289,5.2100396,5.848388,6.3707156,6.9119916,7.425038,8.156419,8.556187,9.122835,9.632517,10.271752,11.007205,11.648735,12.146355,14.336612,14.070769,Text only tokens
8,24.914513,11.865251,1.530321,1.7068286,1.7785496,1.8955151,1.9621987,2.052338,2.1469223,2.25695,2.4006765,2.5630596,2.7195814,2.8889287,3.0571094,3.2853081,3.7860065,4.2252502,4.6862655,5.261203,5.800165,6.2353816,6.665383,7.249673,7.581928,8.044334,8.42962,8.885667,9.47418,10.096556,10.766013,11.992078,12.784981,Text only tokens
9,25.428677,10.90721,1.4921,1.5374848,1.6836393,1.7496376,1.8443317,1.9347808,2.0336616,2.156682,2.3133273,2.4890535,2.6777885,2.8519115,3.0116758,3.2405975,3.7445571,4.1815295,4.582533,5.1154413,5.564537,5.9930887,6.3876944,6.953718,7.2695904,7.7860847,8.186408,8.621343,9.196375,9.770817,10.238969,12.058492,12.421987,Text only tokens
