,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,Mean over
5,69.118126,53.750477,69.64564,77.00165,78.8766,77.7365,77.47971,77.43111,76.87273,77.004395,77.01615,73.77196,72.262985,73.30568,72.47919,72.79399,72.78559,71.24596,71.8895,70.204636,69.670715,66.79611,66.261604,63.874237,64.46746,63.67809,65.99073,65.016846,66.89237,67.34501,67.97945,68.329094,47.93872,Text tokens
6,78.44589,60.625717,80.5087,90.36407,92.70228,92.614494,92.90115,94.73622,94.33422,95.880325,97.18661,94.51099,93.589836,93.75805,90.97735,92.32832,91.68153,89.56803,89.1179,86.486275,85.481606,81.33243,80.55544,76.64339,78.178375,77.43934,80.387566,80.06793,82.33542,82.76882,83.26537,83.6309,55.628086,Text tokens
7,90.19354,67.62675,90.80685,105.06244,109.1187,106.720245,104.076965,103.86185,101.50766,100.68201,100.36775,96.05903,94.36813,95.610405,94.31393,95.72006,96.58193,93.926254,93.67158,92.2921,92.54417,86.608925,84.87271,80.751076,81.46397,79.15712,82.04513,80.46042,82.97667,83.60184,83.832886,83.94265,58.91522,Text tokens
8,80.89247,60.516052,81.69114,95.049194,96.73942,93.50683,91.837685,91.54537,90.03378,89.35781,89.749725,85.832634,84.39231,85.25452,84.684,85.07108,86.21563,84.31311,84.48213,82.39508,82.05753,77.53837,76.83546,73.57155,74.60704,73.32907,76.059784,75.0112,77.43809,78.02356,78.665955,79.4125,56.170025,Text tokens
9,77.16105,58.838123,77.05222,87.72546,90.57177,89.064926,88.28918,88.16961,87.1046,86.59876,86.669495,82.59751,81.22875,82.38188,81.54371,83.76891,84.436226,82.0088,82.43426,81.022255,80.46491,77.0362,76.51766,73.02996,73.798485,72.51044,74.14306,73.420494,75.090645,75.37509,75.669525,75.49527,52.977077,Text tokens
0,75.199615,13.824791,1.4560487,1.6210933,2.0138092,2.2584496,2.4124286,2.5653188,2.7341306,2.9804156,3.3437672,3.859594,4.36504,4.7537107,5.0981803,5.7701693,7.2570696,8.518497,9.718531,11.190466,12.485322,13.687876,14.752878,15.87551,16.733,17.659363,18.459108,19.232176,20.386042,20.918638,20.81305,23.548708,19.862217,Text only tokens
1,109.84051,11.717181,1.9649768,2.0906796,2.430011,2.6256218,2.7720664,2.922219,3.0766828,3.2945244,3.6625247,4.2229276,4.7361803,5.2491894,5.7458096,6.7526813,8.648807,10.07725,11.546983,13.631075,15.17423,16.844921,18.280046,19.811909,20.92282,22.065506,23.254011,24.29912,25.768429,26.806454,27.023193,29.450504,26.566067,Text only tokens
2,100.8798,11.016533,1.6500248,1.9176029,2.215315,2.322318,2.452782,2.5983999,2.7677956,2.9950695,3.3479288,3.851871,4.3400517,4.8154383,5.2556767,6.095145,7.705424,9.002965,10.272563,11.931287,13.242135,14.557556,15.693132,16.941267,17.8573,18.861649,19.88445,20.852781,22.174135,23.169874,23.546326,26.14479,23.866796,Text only tokens
3,70.243904,10.963142,1.58331,1.8000304,2.298871,2.607374,2.7944124,3.0021493,3.2518034,3.6049178,4.1393414,4.9330187,5.749432,6.3890443,6.9963713,8.228649,10.670645,12.706895,14.495329,16.920828,18.85452,20.658684,22.199707,23.775246,25.065256,26.321735,27.411018,28.193253,29.501812,30.071142,29.534248,31.60327,25.296755,Text only tokens
4,80.89117,11.444226,1.8924335,2.1863308,2.7428055,3.083061,3.3031013,3.5624716,3.8203251,4.2166348,4.8408084,5.8267374,6.7722793,7.6327567,8.498604,10.104148,13.038242,15.102894,17.154234,19.739796,21.621264,23.403734,25.020056,26.63618,27.817429,28.814877,29.884333,30.871006,32.182278,32.80785,32.702328,34.58453,29.10876,Text only tokens
5,69.118126,18.519526,1.4037935,1.5306345,1.8166203,2.007805,2.127522,2.2434905,2.3739228,2.5435512,2.8036318,3.177774,3.5164266,3.7727304,4.0263767,4.461484,5.4817996,6.37687,7.1740417,8.307537,9.28977,10.216447,11.080223,11.896754,12.610381,13.349113,14.026508,14.65087,15.67071,16.189098,16.235552,19.241482,17.917347,Text only tokens
