,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,Mean over
0,48.493298,50.80696,49.62495,50.907864,52.54967,53.156204,51.40174,49.686203,55.796455,58.35884,61.031994,60.160862,63.10038,63.788986,65.66853,67.0695,64.93006,67.26751,67.62166,66.1916,67.281586,72.78254,77.99087,84.17774,85.96592,90.49959,94.28604,100.11551,71.23356,Img tokens
1,26.515303,28.184069,28.064396,28.963886,30.016895,30.785967,31.347055,32.68867,35.124535,35.690838,37.273132,37.641838,39.62171,40.767597,42.411358,43.953514,44.9243,47.30314,48.57087,48.992203,49.621002,50.91227,53.893753,57.383484,57.99012,61.991066,63.0341,67.4851,54.04545,Img tokens
2,47.288376,49.02845,48.927345,49.51282,50.683495,51.12337,49.991325,49.334454,53.25189,54.910805,55.007557,54.73717,56.8516,57.266766,58.05265,58.47204,55.858536,56.909374,56.19306,54.065662,54.863304,59.821854,62.140938,68.62012,69.11272,73.326836,76.96766,81.26726,65.719315,Img tokens
3,55.230675,57.611927,57.489666,58.77772,60.533306,61.60117,60.108105,57.194607,62.03587,64.782326,63.825676,63.97269,67.29311,67.44145,68.031525,68.513885,65.06644,67.25269,67.38214,64.64711,65.532585,71.61381,77.72208,86.792404,87.115486,94.78927,96.7516,102.030495,86.51878,Img tokens
4,51.70655,54.26586,54.281967,55.51853,57.03553,58.040604,55.281998,53.50285,59.09021,60.95062,59.936554,59.589256,62.018444,61.42547,62.411407,62.480194,59.827957,62.085526,61.868313,59.608643,60.887817,65.93609,70.84263,80.15163,80.08092,84.15739,87.313934,93.23408,78.27965,Img tokens
5,42.80196,44.83598,44.717747,45.677654,47.211933,47.943153,48.606747,47.881218,50.067284,52.396572,49.504654,49.434414,51.095543,51.60244,51.75111,53.372055,54.254253,56.971386,59.301575,58.808697,58.602226,58.349407,59.065735,60.54679,64.471756,67.419205,71.03994,69.8283,52.76596,Img tokens
6,27.045338,29.414886,29.999317,30.761505,32.81397,34.59192,33.745625,33.79081,36.201626,37.47722,37.95317,38.314484,40.377712,42.59418,44.0793,45.72228,47.32682,49.77912,52.496674,51.786236,50.740574,50.251835,50.13087,51.4224,53.397774,55.729053,54.39691,55.080788,38.409477,Img tokens
7,28.837826,29.798508,29.420555,30.004,30.520071,30.720673,30.883736,30.982824,31.874748,33.203255,32.236343,32.483845,33.826637,34.07145,33.83976,34.425297,34.863003,35.61646,35.907562,35.211266,34.51244,33.886677,33.970627,34.26702,35.37444,36.623405,38.024715,35.488785,24.405231,Img tokens
8,53.26262,55.564484,55.613445,56.64597,58.273415,59.362972,58.276245,57.143032,61.463383,63.595005,63.285877,63.015976,66.03526,65.84839,66.38877,67.228676,64.00574,65.699295,66.567055,63.31534,63.802402,69.17823,74.87576,82.30457,81.799805,88.3293,92.780075,97.65602,72.25658,Img tokens
9,41.9206,44.37994,45.142773,47.19109,49.566826,50.585236,49.04153,47.942913,51.591984,53.7069,52.732094,52.15056,53.69339,54.000145,54.997013,54.95712,53.16545,54.834606,54.815525,53.41842,54.69931,58.284424,61.706448,66.72837,67.45081,72.30949,73.112885,76.12295,54.626194,Img tokens
0,27.142694,37.578915,34.890347,37.58372,1.339973,1.3576264,1.4394008,1.5893998,1.7961121,1.9462715,1.906653,1.9809624,2.0594923,2.1392615,2.2410662,2.4228833,2.635175,2.8044643,3.1076422,3.5385237,4.071379,5.12663,6.788966,9.028754,11.869444,14.811633,18.91551,32.70842,25.237257,Text tokens
