,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,Mean over
0,79.353714,84.17677,83.01724,86.273865,90.47478,94.76229,94.481514,93.20162,102.841385,109.66629,104.40333,106.04698,116.25066,117.70941,122.29896,124.39495,124.87305,134.24101,139.77919,137.9237,136.09555,133.61096,132.59636,133.59561,130.6969,134.67339,146.74658,163.40222,125.191605,Img tokens
1,40.840942,40.842335,38.647614,39.95808,43.04286,42.939823,43.769024,43.649067,44.925392,46.78825,43.698807,45.107204,47.762722,49.2516,51.091484,52.47678,53.22236,54.976746,56.532475,55.695206,54.581734,54.160088,54.167557,54.933327,52.967846,52.842976,56.07401,57.718304,42.30991,Img tokens
2,85.49857,92.68474,89.98104,94.78448,100.72311,98.19849,97.20515,101.29652,112.660835,118.65803,120.79145,120.73466,130.5468,133.0985,136.79341,138.19235,137.4228,145.97824,149.34285,146.97136,143.99107,141.71416,138.3492,142.52005,140.33778,148.01443,161.76967,180.34761,126.772514,Img tokens
3,61.158314,68.31072,70.18191,73.44245,78.800514,82.57011,82.006485,80.97131,86.17276,91.953156,83.651085,85.41634,90.52259,94.41999,97.50351,102.75697,100.83233,108.03894,114.42931,110.51477,107.794304,109.182976,111.79898,116.28736,114.73069,125.45311,129.2592,136.32822,81.06836,Img tokens
4,38.95371,41.230633,40.984848,42.07154,44.847336,47.059555,48.531837,48.53659,52.04635,54.23341,55.330128,54.605827,58.28583,56.97505,59.363537,60.62381,61.157207,63.332184,64.15256,64.59793,66.034164,66.27668,68.48286,69.51628,64.86406,65.19374,69.36046,73.56292,60.2396,Img tokens
5,42.27322,46.637257,48.219894,51.87176,55.01732,55.554497,55.832363,55.402126,56.379436,58.807888,55.468258,56.528248,60.56639,61.91686,62.94225,64.33415,64.136154,67.09599,68.9486,67.553,65.74517,66.1773,65.271286,66.778915,64.04198,63.360397,68.00791,72.57821,59.740784,Img tokens
6,43.963394,44.082504,44.00384,44.94641,46.211407,47.42083,47.687874,46.227375,48.34175,49.377995,49.50405,48.86851,50.894882,51.70637,52.634876,53.32709,54.0877,55.46371,56.46469,55.70424,54.405422,54.004494,54.61143,54.357204,54.135937,56.80578,58.33808,59.823708,38.518578,Img tokens
7,40.052696,42.063236,39.89106,41.001163,42.73569,44.69469,43.773243,43.022778,47.197777,49.281662,49.76343,50.068356,53.39836,52.909523,55.775948,56.744946,57.298508,59.67948,60.288025,60.367535,60.929,61.05502,63.561726,67.314156,63.80678,68.010864,71.270996,76.26247,54.131824,Img tokens
8,61.158314,68.31329,70.18238,73.45323,78.812355,82.57699,82.0131,80.97217,86.164955,91.94846,83.670265,85.42795,90.53364,94.43417,97.51179,102.791275,100.895004,108.11532,114.51813,110.59515,107.85966,109.226295,111.86195,116.34333,114.78125,125.568855,129.31093,136.38959,81.26924,Img tokens
9,50.131207,52.93964,56.223377,59.82034,63.365925,64.2755,65.54153,64.191444,67.13859,71.01234,64.66444,66.327835,70.188065,71.16675,72.14988,73.77154,73.462456,77.5272,79.937614,77.14376,74.38931,73.49427,72.037476,70.9821,69.789825,67.50406,72.944695,77.6831,61.976795,Img tokens
0,86.07059,92.56814,88.37168,93.24883,6.5616226,6.9618626,8.489867,11.420111,15.916832,19.24753,19.374292,20.997557,22.752934,23.688026,25.758188,28.070993,31.490654,33.841095,36.650814,39.773045,43.4934,50.5001,57.67778,64.9615,69.16916,70.43677,72.62653,70.18676,42.296013,Text tokens
1,78.53254,89.114716,82.489944,86.974525,10.54918,10.628494,13.598284,18.733522,25.365164,29.723387,30.3381,32.302677,34.23804,35.231606,38.18863,41.153187,45.445827,48.27664,51.802937,54.525993,57.277065,63.4455,67.72456,72.38741,76.69274,76.928505,78.90801,74.67065,46.42983,Text tokens
2,73.99542,82.22415,75.215065,81.57001,4.417572,4.5289254,5.543514,7.20705,10.038986,12.099934,12.050801,13.068637,14.377265,15.222296,16.631178,18.234684,20.768456,22.615932,24.94764,27.979588,31.373562,37.84492,44.850937,51.46489,56.851,57.827644,60.44297,60.102146,39.105145,Text tokens
3,72.19097,81.27575,74.49663,79.85415,4.25959,4.3567944,5.3074584,7.0290666,9.657069,11.54731,11.777616,12.686499,13.710199,14.486526,15.978582,17.862926,20.377012,22.18859,24.55763,27.444569,31.172234,37.691277,45.321754,52.556927,57.88169,60.0928,63.58585,63.669617,42.539658,Text tokens
4,92.84239,101.28695,93.68248,98.41121,7.2228365,7.496461,9.269715,12.539097,18.477251,22.524101,22.988808,24.903307,26.899067,27.76635,30.309288,33.308033,37.11708,39.501823,42.169285,45.45767,48.94898,56.67032,63.160343,69.40194,73.74002,74.541435,77.959076,76.11572,48.4591,Text tokens
5,62.326233,75.17179,68.35031,73.93374,4.0884356,4.234837,5.110431,6.8228354,9.502795,11.408378,11.472376,12.490263,13.715558,14.447227,15.830328,17.621864,20.522383,22.696997,25.66066,28.229614,32.01039,38.643787,45.43077,52.111237,57.001877,59.314613,62.471848,62.96617,42.808754,Text tokens
6,69.766,87.77961,78.188065,83.43978,5.7853427,6.217725,7.612465,10.318893,14.724116,17.875008,18.181845,19.817528,21.62063,22.40499,24.598976,27.025305,30.354582,32.749603,35.721024,39.11149,42.9022,49.93134,56.268917,63.03247,66.23318,66.66581,69.7088,68.36765,44.03574,Text tokens
7,59.006588,71.47091,66.83623,71.03679,3.2441854,3.3569326,3.9568639,5.114244,6.9633317,8.417378,8.374907,9.273138,10.08114,10.643744,11.783369,13.239139,15.413465,16.794586,18.568043,21.01363,23.927713,29.417574,36.063736,42.37872,47.61799,49.405304,52.722374,53.79327,36.636696,Text tokens
8,76.212585,88.42358,81.8041,87.018166,6.9807987,7.2076955,9.003273,12.270016,16.85476,20.285305,20.549799,22.361605,24.284195,25.287783,27.530508,30.267208,34.04213,36.243614,39.377224,42.87281,46.179047,52.72419,58.411983,64.07182,67.1595,68.51321,70.68589,67.78626,45.886364,Text tokens
9,66.3384,79.671165,73.38679,78.984665,3.8231168,4.0426173,4.8867826,6.3477073,8.7825,10.577839,10.670994,11.52474,12.459008,12.976996,14.336862,16.095984,18.764599,20.46051,23.006943,26.048208,29.761692,36.486008,44.06188,50.514107,55.68719,57.63835,60.68952,61.531475,40.359444,Text tokens
0,86.07059,93.57636,88.55066,92.89464,6.9508433,7.244272,8.904836,12.127785,17.296719,20.655384,20.83925,22.663881,24.505903,25.44158,27.717129,30.133678,33.795383,36.315628,38.946632,41.879772,45.315853,52.185875,59.262993,66.5642,70.66843,71.65436,74.1973,72.26468,41.720707,Text only tokens
1,78.53254,89.80705,81.546364,86.295715,9.436278,9.567535,12.273224,17.249786,23.75607,27.81369,28.441792,30.510395,32.545742,33.60855,36.619133,39.5053,44.01692,46.814175,50.191463,53.024,55.984905,62.524567,67.65032,73.21098,78.23136,78.75205,81.14096,77.50698,46.870903,Text only tokens
2,73.99542,83.23608,75.541725,81.609375,4.4200597,4.520604,5.517311,7.225981,10.213422,12.259482,12.27731,13.418641,14.641445,15.478606,16.967787,18.572803,21.211466,23.08213,25.390673,28.499775,32.01878,38.58071,45.732265,52.560623,58.58303,59.707092,62.548367,62.396557,39.780117,Text only tokens
3,72.19097,82.08748,74.171135,79.35194,4.289889,4.373559,5.346828,7.169151,10.0071745,11.959428,12.251015,13.3408,14.439185,15.109115,16.645271,18.383284,20.998821,22.801785,25.128355,28.036402,31.633371,38.23801,46.006313,53.47711,58.564014,60.345665,63.91424,64.03847,40.595497,Text only tokens
4,92.84239,100.85196,92.932434,97.449265,6.9531236,7.238628,8.959443,12.225446,18.190802,22.109848,22.534328,24.453796,26.322245,27.32343,30.006577,32.933224,36.752758,39.130962,41.728786,45.127644,48.63831,56.307114,63.098816,69.698296,75.254425,76.51835,79.87578,78.12836,48.69142,Text only tokens
5,62.326233,75.7263,67.55381,73.394875,4.3810606,4.4914703,5.4665713,7.498813,10.624511,12.728166,12.864269,14.03519,15.38814,16.132874,17.689016,19.63083,22.68968,24.777279,27.41111,30.200058,33.85363,40.26489,46.70997,53.33721,58.46716,60.394714,63.739094,63.639477,40.591896,Text only tokens
6,69.766,88.54092,78.13745,83.26339,6.4236746,6.836473,8.364943,11.4161215,16.346369,19.81022,20.33524,22.26336,24.176321,24.894081,27.420076,29.882673,33.512215,36.03311,39.011875,42.27216,45.75634,52.63201,58.5522,65.2532,69.05573,69.758385,72.913185,72.36747,47.0012,Text only tokens
7,59.006588,71.46924,66.54801,70.58895,3.2237601,3.3347707,3.9370859,5.148488,7.1987505,8.705854,8.728203,9.683668,10.507116,11.055158,12.26795,13.784744,16.08323,17.497423,19.307995,21.861843,24.870726,30.41786,37.14906,43.821587,49.684265,51.549675,55.002815,56.279247,37.348274,Text only tokens
8,76.212585,89.23747,81.461555,86.53536,6.845856,7.0756736,8.848186,12.163006,16.89165,20.223192,20.644781,22.681206,24.642431,25.519098,27.854258,30.560091,34.468807,36.81857,39.82643,43.20507,46.70246,53.346382,59.75147,66.23874,69.90226,71.355606,73.55064,71.135086,45.81713,Text only tokens
9,66.3384,81.00352,73.15812,78.800476,3.7876172,3.9988132,4.837694,6.386675,8.941228,10.825057,11.1032095,12.126104,13.141794,13.613758,15.085492,16.712145,19.441944,21.079178,23.410204,26.423967,30.047302,36.604034,44.385048,50.845455,55.98405,57.716103,60.90849,61.92651,39.59582,Text only tokens
